spu_id,spu_name,brand_name,category_lv1_name,category_lv2_name,category_lv3_name,gmv,unit_sold,avg_price
3494773188909508989,【官方直播间专属】Ulike蓝宝石脱毛仪Air+冰墨绿,Ulike,家用电器,个人健康,剃脱毛器,106207.5,43,2469.94
3484696300006565933,#518【雨神推荐】中国黄金足金三生三世手镯-福字,中国黄金 (China Gold),珠宝礼品,珠宝首饰,黄金,105576.0,24,4399.0
3461747215641507665,妃鱼/路易威登/手提包/95成新/[210130DNBC],路易威登 (Louis Vuitton),箱包饰品,箱包,其他-箱包,105000.0,14,7500.0
3454888380494666907,25.mzg欧尔菲浅绿四件套12.13,梦巢家纺,家居家装,家纺,床品套件,104979.0,21,4999.0
3474023864168746616,胖虎子安腕表/浪琴/95新/公价8200/992103190077,浪琴 (Longines),珠宝礼品,钟表,座钟挂钟,104970.0,30,3499.0
3460805687809056097,ZZL白水杜康财源滚滚白酒 500ML*4,白水杜康 (BAISHUIDUKANG),食品酒水,酒,白酒,104167.8,28,3720.28
3467717071905894830,【May姐推荐】爱诗慕时尚单肩包A222,爱诗慕,箱包饰品,女包,女士斜挎包,103992.0,8,12999.0
3472478438290545570,【明星爆款】53度 茅台 辛丑牛年生肖纪念酒 500ml,茅台 (MOUTAI),食品酒水,酒,白酒,103988.26315789473,21,4951.82
3424954549042040952,华为平板Matepad Pro 10.8英寸8+256G,华为 (HUAWEI),电脑办公,电脑整机,平板电脑,103974.26,26,3999.01
3487146903228004322,【生哥专属】（然）CM 宾曼尼铁塔 XO白兰地500ml,宾曼尼,食品酒水,酒,洋酒,103948.0,52,1999.0
3455801136081170254,龙瓷-四大美女酒礼盒装4瓶*500ml/瓶,龙瓷 (LONGCI),食品酒水,酒,白酒,103480.0,26,3980.0
3464891735052842622,【星橙专享】佩兰诗对抗初老肌精华液套盒,佩兰诗,个护化妆,面部护肤,面部精华,101966.0,17,5998.0
3490902018720149724,路易卡迪 宠粉福利 Aldebaran手表,路易卡迪,珠宝礼品,钟表,腕表,101680.0,31,3280.0
3484933882523025789,【巧儿专享】天使之泪公主碧玺戒指,天使之泪 (ANGEPERLE),珠宝礼品,珠宝首饰,时尚饰品,101052.0,28,3609.0
3499031966928528227,创维电视酷开P50 Pro液晶客厅65英寸智能AI免遥控家用平板电视机,酷开 (coocaa),其他,其他,其他,100837.0,30,3361.23
3456184242986418372,佩兰诗骆驼奶精品组合装,佩兰诗,个护化妆,面部护肤,面部精华,100406.0,44,2281.95
3490134106761757175,【阿爽推荐】Haier/海尔10公斤除菌变频高洗净比洗烘一体机,海尔 (Haier),家用电器,大家电,洗衣机,100330.40000000001,47,2134.69
3419076046513912189,丹姐 华为 P40,华为 (HUAWEI),,,,100261.833032643,24,4177.58
3475843584173980802,桔夕欧洲站/劳力士176200/95新/后镶钻/hzas5544,劳力士 (Rolex),珠宝礼品,钟表,座钟挂钟,99998.0,2,49999.0
3458260163780307109,不梵-拼搭爱心手链/H225,喵喵猫,珠宝礼品,珠宝首饰,时尚饰品,99990.0,15,6666.0
